interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-06 10:00:00-07:00,14219.333333333334,10,6,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,12106.916666666666,11613.166666666666,12136.083333333334,13280.666666666666,14915.25,12753.0,12034.25,12045.333333333334,12576.083333333334,13692.583333333334,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668
2025-04-06 11:00:00-07:00,12753.0,11,6,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,12106.916666666666,11613.166666666666,12136.083333333334,13280.666666666666,12034.25,12045.333333333334,12576.083333333334,13692.583333333334,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332
2025-04-06 12:00:00-07:00,12034.25,12,6,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,12106.916666666666,11613.166666666666,12136.083333333334,12045.333333333334,12576.083333333334,13692.583333333334,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668
2025-04-06 13:00:00-07:00,12045.333333333334,13,6,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,12106.916666666666,11613.166666666666,12576.083333333334,13692.583333333334,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75
2025-04-06 14:00:00-07:00,12576.083333333334,14,6,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,12106.916666666666,13692.583333333334,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25
2025-04-06 15:00:00-07:00,13692.583333333334,15,6,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,13502.25,15826.583333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668
2025-04-06 16:00:00-07:00,15826.583333333334,16,6,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,15460.083333333334,19206.666666666668,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25
2025-04-06 17:00:00-07:00,19206.666666666668,17,6,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,18626.333333333332,21970.416666666668,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75
2025-04-06 18:00:00-07:00,21970.416666666668,18,6,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,21564.25,23800.5,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332
2025-04-06 19:00:00-07:00,23800.5,19,6,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23394.25,24053.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668
2025-04-06 20:00:00-07:00,24053.0,20,6,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,23605.0,23480.166666666668,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668
2025-04-06 21:00:00-07:00,23480.166666666668,21,6,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,22975.833333333332,22222.25,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332
2025-04-06 22:00:00-07:00,22222.25,22,6,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,21946.583333333332,20760.333333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668
2025-04-06 23:00:00-07:00,20760.333333333332,23,6,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,20946.583333333332,19956.583333333332,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668
2025-04-07 00:00:00-07:00,19956.583333333332,0,0,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,20316.666666666668,19223.333333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668
2025-04-07 01:00:00-07:00,19223.333333333332,1,0,19956.583333333332,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,19578.583333333332,18642.25,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668,20635.166666666668
2025-04-07 02:00:00-07:00,18642.25,2,0,19223.333333333332,19956.583333333332,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18917.5,18447.833333333332,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668,20635.166666666668,19976.583333333332
2025-04-07 03:00:00-07:00,18447.833333333332,3,0,18642.25,19223.333333333332,19956.583333333332,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,18723.75,18949.75,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668,20635.166666666668,19976.583333333332,19626.666666666668
2025-04-07 04:00:00-07:00,18949.75,4,0,18447.833333333332,18642.25,19223.333333333332,19956.583333333332,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,18861.666666666668,20426.583333333332,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668,20635.166666666668,19976.583333333332,19626.666666666668,19836.333333333332
2025-04-07 05:00:00-07:00,20426.583333333332,5,0,18949.75,18447.833333333332,18642.25,19223.333333333332,19956.583333333332,20760.333333333332,22222.25,23480.166666666668,24053.0,23800.5,21970.416666666668,19206.666666666668,15826.583333333334,13692.583333333334,12576.083333333334,12045.333333333334,12034.25,12753.0,14219.333333333334,15801.25,17963.166666666668,19347.416666666668,19650.833333333332,19134.5,22386.0,23208.0,22563.75,21112.916666666668,19559.416666666668,18211.333333333332,17607.416666666668,17285.75,17453.25,18524.416666666668,19840.25,22151.75,24373.333333333332,25828.916666666668,25920.416666666668,25163.833333333332,23673.166666666668,22158.416666666668,21357.666666666668,20635.166666666668,19976.583333333332,19626.666666666668,19836.333333333332,21023.0
